,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),남교사 수,방과후_학생_수
1,동아에코빌,140㎡,서울시 도봉구 도봉동,1132010800,654,서울시 도봉구 도봉로180길 6-23,37.681662,127.04693,526,0,22,15,334,23,721,동아건설산업(주),HT001,140.27,105.97,76,3,2,172,계단식,324000,741600,64800,352800,0,0,0,,260568,254619,"8억 5,000",9억,,"5억 5,000",,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
2,동아에코빌,163,서울시 도봉구 도봉동,1132010800,654,서울시 도봉구 도봉로180길 6-23,37.681662,127.04693,526,0,22,15,334,23,721,동아건설산업(주),HT001,163.74,123.68,76,4,2,42,계단식,374400,837360,74880,388080,0,0,0,,304115,297171,"9억 6,000",11억,,"5억 5,000",,3억/100,,3억/100,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
0,디자인빌(도시형),30㎡,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,30.65,23.97,78,2,1,8,복도식,,,,,,,,,,,,,,"1억 5,000",,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
1,디자인빌(도시형),31A㎡,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,31.76,24.84,78,2,1,1,복도식,,,,,,,,,,,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
2,디자인빌(도시형),32C㎡,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,32.85,26.09,79,2,1,3,복도식,,,,,,,,,,,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
3,디자인빌(도시형),32B㎡,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,32.06,24.84,77,2,1,2,복도식,,,,,,,,,,,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
4,디자인빌(도시형),36㎡,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,36.95,28.9,78,2,1,1,복도식,,,,,,,,,,,,"1억 7,000",,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
5,디자인빌(도시형),38,서울시 도봉구 도봉동,1132010800,632-1,서울시 도봉구 마들로 728-6,37.674907,127.047805,16,0,9,9,349,59,11,정원종합건설(주),HT001,38.57,30.16,78,2,1,1,복도식,,,,,,,,,,,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,22.0,,
0,래미안도봉,79A㎡,서울시 도봉구 도봉동,1132010800,655,서울시 도봉구 도봉로170길 40,37.68001,127.047059,448,0,18,12,244,18,489,삼성물산(주),HT001,79.06,59.25,75,3,1,168,계단식,238500,579150,47700,292950,0,0,0,,155727,161634,"5억 7,500","6억 7,000","3억 3,000","3억 4,000",,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,15.0,,
1,래미안도봉,79B㎡,서울시 도봉구 도봉동,1132010800,655,서울시 도봉구 도봉로170길 40,37.68001,127.047059,448,0,18,12,244,18,489,삼성물산(주),HT001,79.18,59.52,75,3,1,16,계단식,238500,579150,47700,292950,0,0,0,,156437,162371,,,,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,15.0,,
2,래미안도봉,104㎡,서울시 도봉구 도봉동,1132010800,655,서울시 도봉구 도봉로170길 40,37.68001,127.047059,448,0,18,12,244,18,489,삼성물산(주),HT001,104.32,84.55,81,3,2,196,계단식,333000,758700,66600,359100,0,0,0,,222223,230653,7억,"8억 3,000","3억 7,000","4억 5,000",,1억/120,,1억/120,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,15.0,,
3,래미안도봉,134,서울시 도봉구 도봉동,1132010800,655,서울시 도봉구 도봉로170길 40,37.68001,127.047059,448,0,18,12,244,18,489,삼성물산(주),HT001,134.79,114.76,85,4,2,68,계단식,413100,910890,82620,415170,0,0,0,,301624,313066,9억,10억,,,,"5,000/200",,"5,000/200",,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,15.0,,
0,럭키,100,서울시 도봉구 도봉동,1132010800,595,서울시 도봉구 도봉로169길 31,37.679499,127.044016,630,0,15,15,219,19,540,럭키개발(주),HT001,100.71,84.86,84,3,2,630,계단식,246600,594540,49320,298620,0,0,0,,238891,241317,5억,6억,,3억,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,8.0,,
0,리치하우스,37,서울시 도봉구 도봉동,1132010800,596-12,서울시 도봉구 도봉로165길 8-5,37.677641,127.044225,8,0,7,7,277,59,4,(주)동국종합건설,HT001,37.84,29.91,79,1,1,8,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,삼안리치,43㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,43.77,38.24,87,1,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
1,삼안리치,46㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,46.37,40.51,87,1,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
2,삼안리치,63A㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,63.2,55.22,87,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
3,삼안리치,65B㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,65.66,57.37,87,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
4,삼안리치,65C㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,65.93,57.6,87,2,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
5,삼안리치,67㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,67.48,58.96,87,3,1,2,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
6,삼안리치,77㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,77.08,67.34,87,3,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
7,삼안리치,84㎡,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,84.98,74.25,87,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
8,삼안리치,87,서울시 도봉구 도봉동,1132010800,570-10,서울시 도봉구 도봉로187길 17,37.685755,127.044824,11,0,5,3,240,59,8,(주)삼안종건,HT001,87.05,76.06,87,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,17.0,,
0,서광,84B㎡,서울시 도봉구 도봉동,1132010800,643,서울시 도봉구 마들로 770,37.678204,127.049871,159,45,10,4,201,35,90,융창종합건설(주),HT001,84.72,59.58,70,3,2,28,계단식,,,,,,,,,211990,201635,"4억 4,000","4억 9,000",,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,14.0,,
1,서광,84㎡,서울시 도봉구 도봉동,1132010800,643,서울시 도봉구 마들로 770,37.678204,127.049871,159,45,10,4,201,35,90,융창종합건설(주),HT001,84.23,59.25,70,3,2,6,계단식,,,,,,,,,210816,200518,,,,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,14.0,,
2,서광,85A,서울시 도봉구 도봉동,1132010800,643,서울시 도봉구 마들로 770,37.678204,127.049871,159,45,10,4,201,35,90,융창종합건설(주),HT001,85.2,59.91,70,3,1,80,복합식,,,,,,,,,213164,202751,"4억 4,500","4억 8,000",,,,,,,,,,,서울누원초등학교,B100001741,서울특별시 도봉구 도봉동 22-19번지 (마들로 859-44),공립,단설,19930720,서울특별시교육청,http://nuwon.sen.es.kr,20230531,20.4,19.6,354.0,391.0,20230531,14.0,43.0,6.0,7.0,5.0,5.0,6.0,7.0,116.0,137.0,115.0,116.0,122.0,131.0,2.0,8.0,36.0,745.0,3.0,2.0,0.0,0.0,20230531,16.0,255.0,0.0,0.0,20230531,직영,3417.0,1072.0,908448000.0,37.68673161,127.0496481,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,14.0,,
0,서울가든,99,서울시 도봉구 도봉동,1132010800,555,서울시 도봉구 도봉산길 35,37.686868,127.041563,348,0,12,12,270,0,0,삼익건설(주),HT001,99.46,75.33,76,3,2,348,복도식,126900,367110,25380,214830,0,0,0,,204226,193532,"4억 2,000",5억,,,,,,,,,,,서울도봉초등학교,B100001743,서울특별시 도봉구 도봉동 산75번지 (새주소: 서울특별시 도봉구 무수울2길 66),혁신,단설,19660628,서울특별시교육청,http://dobong.sen.es.kr,20230531,16.0,17.6,184.0,167.0,20230531,5.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,59.0,57.0,50.0,63.0,63.0,2.0,11.0,18.0,351.0,4.0,2.0,0.0,0.0,20230531,0.0,0.0,0.0,0.0,20230531,직영,3447.0,499.0,623840000.0,37.67936222,127.03836147,1132010800,서울시,19.8,17.4,도봉구,19.4,17.8,20.0,,
0,서원,54A㎡,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,54.58,40.02,73,1,1,143,복도식,,,,,,,,,189301,118943,"2억 8,000","2억 9,000",,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
1,서원,54B㎡,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,54.37,39.85,73,1,1,70,복도식,,,,,,,,,188497,118438,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
2,서원,66B㎡,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,66.99,49.14,73,2,1,24,복도식,,,,,,,,,232441,146049,,,,,,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
3,서원,66A1㎡,서울시 도봉구 도봉동,1132010800,641,서울시 도봉구 마들로 684-20,37.670869,127.047618,2450,734,18,5,246,20,2450,(주)삼익,HT005,66.89,49.07,73,2,1,4,복도식,,,,,,,,,232109,145841,,,,"1억 9,000",,,,,,,,,서울창도초등학교,B100001782,서울특별시 도봉구 방학동 722(방학로 88-1),공립,단설,19821007,서울특별시교육청,http://changdo.sen.es.kr,20230531,19.6,20.1,379.0,344.0,20230531,13.0,36.0,6.0,5.0,6.0,6.0,6.0,6.0,105.0,112.0,115.0,126.0,130.0,132.0,1.0,3.0,35.0,723.0,2.0,3.0,0.0,0.0,20230531,15.0,174.0,0.0,0.0,20230531,직영,3455.0,970.0,819265000.0,37.66358752,127.04902066,1132010600,서울시,19.8,17.4,도봉구,19.4,17.8,10.0,,
