,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),남교사 수,6학년 학생 수,방과후_학생 _수
0,A-클래스,32A㎡,서울시 영등포구 당산동1가,1156011100,194-1,서울시 영등포구 영신로47길 9-1,37.522908,126.900699,24,0,9,9,298,51,16,미림종합건설(주),HT001,32.89,28.8,88,1,1,4,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,A-클래스,33B㎡,서울시 영등포구 당산동1가,1156011100,194-1,서울시 영등포구 영신로47길 9-1,37.522908,126.900699,24,0,9,9,298,51,16,미림종합건설(주),HT001,33.09,28.97,88,1,1,4,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,A-클래스,33C㎡,서울시 영등포구 당산동1가,1156011100,194-1,서울시 영등포구 영신로47길 9-1,37.522908,126.900699,24,0,9,9,298,51,16,미림종합건설(주),HT001,33.97,29.74,88,1,1,4,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A-클래스,34D㎡,서울시 영등포구 당산동1가,1156011100,194-1,서울시 영등포구 영신로47길 9-1,37.522908,126.900699,24,0,9,9,298,51,16,미림종합건설(주),HT001,34.24,29.98,88,1,1,4,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,A-클래스,37,서울시 영등포구 당산동1가,1156011100,194-1,서울시 영등포구 영신로47길 9-1,37.522908,126.900699,24,0,9,9,298,51,16,미림종합건설(주),HT001,37.46,28.84,77,1,1,8,계단식,,,,,,,,,,,,"3억 2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,DS퍼스트(도시형),36B㎡,서울시 영등포구 당산동1가,1156011100,179,서울시 영등포구 영신로41길 8,37.521971,126.900674,12,0,6,5,239,58,6,네오종합건설(주),HT001,36.58,29.26,80,1,1,8,계단식,,,,,,,,,,,,,,"2억 8,000",,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
1,DS퍼스트(도시형),36A,서울시 영등포구 당산동1가,1156011100,179,서울시 영등포구 영신로41길 8,37.521971,126.900674,12,0,6,5,239,58,6,네오종합건설(주),HT001,36.35,29.07,80,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
0,J.W 카리스,33㎡,서울시 영등포구 당산동1가,1156011100,185-22,서울시 영등포구 당산로16길 27,37.5225,126.899004,16,0,9,9,247,43,10,동명건설(주),HT001,33.11,27.8,84,1,1,8,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
1,J.W 카리스,35,서울시 영등포구 당산동1가,1156011100,185-22,서울시 영등포구 당산로16길 27,37.5225,126.899004,16,0,9,9,247,43,10,동명건설(주),HT001,35.6,29.89,84,1,1,8,계단식,,,,,,,,,,,,,,,,"2억 6,500/20",,"2억 6,500/20",서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
0,강남(도시형),18A㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,18.91,12.58,67,1,1,20,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
1,강남(도시형),19B㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,19.33,12.58,65,1,1,16,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
2,강남(도시형),20C㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,20.46,13.32,65,1,1,1,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
3,강남(도시형),21A㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,21.76,14.48,67,1,1,4,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
4,강남(도시형),22C㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,22.67,14.76,65,1,1,8,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
5,강남(도시형),22B㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,22.17,14.76,67,1,1,7,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
6,강남(도시형),29㎡,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,29.55,19.24,65,1,1,1,복도식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
7,강남(도시형),36,서울시 영등포구 당산동1가,1156011100,458,서울시 영등포구 당산로16길 26,37.522075,126.898702,58,0,6,4,247,59,18,(주)비엔텍건설,HT001,36.49,23.76,65,1,1,1,복도식,,,,,,,,,,,,,,1억,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
0,나비드,26㎡,서울시 영등포구 당산동1가,1156011100,185-9,서울시 영등포구 영신로43길 6,37.522373,126.900891,16,0,10,10,299,41,8,(주)하나건설이앤씨,HT001,26.3,22.47,85,1,1,4,계단식,,,,,,,,,,,,,,,,2억/40,,2억/40,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,6,,72.0,109.0
1,나비드,27B㎡,서울시 영등포구 당산동1가,1156011100,185-9,서울시 영등포구 영신로43길 6,37.522373,126.900891,16,0,10,10,299,41,8,(주)하나건설이앤씨,HT001,27.87,23.81,85,1,1,4,계단식,,,,,,,,,,,,,,,,"2억 5,000/25",,"2억 5,000/25",서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,6,,72.0,109.0
2,나비드,29A㎡,서울시 영등포구 당산동1가,1156011100,185-9,서울시 영등포구 영신로43길 6,37.522373,126.900891,16,0,10,10,299,41,8,(주)하나건설이앤씨,HT001,29.58,25.27,85,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,6,,72.0,109.0
3,나비드,31,서울시 영등포구 당산동1가,1156011100,185-9,서울시 영등포구 영신로43길 6,37.522373,126.900891,16,0,10,10,299,41,8,(주)하나건설이앤씨,HT001,31.54,26.95,85,1,1,4,계단식,,,,,,,,,,,,,,"2억 8,000",,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,6,,72.0,109.0
0,당산빌리지(도시형),35A㎡,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,35.72,28.83,81,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
1,당산빌리지(도시형),36A㎡,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,36.86,29.75,81,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
2,당산빌리지(도시형),36B㎡,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,36.97,29.83,81,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
3,당산빌리지(도시형),36B㎡,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,36.27,29.27,81,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
4,당산빌리지(도시형),39A㎡,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,39.67,28.8,73,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
5,당산빌리지(도시형),39B,서울시 영등포구 당산동1가,1156011100,223-12,서울시 영등포구 당산로20길 24,37.523107,126.898713,24,0,6,5,203,51,28,금창종합건설(주),HT001,39.78,28.88,73,2,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,8,,72.0,109.0
0,당산신동아파밀리에,79㎡,서울시 영등포구 당산동1가,1156011100,457,서울시 영등포구 영신로33길 3,37.519915,126.899921,167,0,15,9,241,24,171,신동아건설(주),HT001,79.52,59.4,75,3,2,133,계단식,402300,890370,80460,407610,0,0,0,,207867,221945,"8억 2,000",11억,,,,1억/150,,1억/150,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,9,,72.0,109.0
1,당산신동아파밀리에,112,서울시 영등포구 당산동1가,1156011100,457,서울시 영등포구 영신로33길 3,37.519915,126.899921,167,0,15,9,241,24,171,신동아건설(주),HT001,112.49,84.96,76,3,2,34,계단식,565425,1156680,113085,478170,0,0,0,,297313,317450,"10억 5,000",11억,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,9,,72.0,109.0
0,당산아틀리에,32A㎡,서울시 영등포구 당산동1가,1156011100,256-117,서울시 영등포구 영등포로25길 14,37.522181,126.898282,16,0,6,6,219,58,8,성안산업개발(주),HT001,32.53,25.08,77,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,9,,72.0,109.0
1,당산아틀리에,33B㎡,서울시 영등포구 당산동1가,1156011100,256-117,서울시 영등포구 영등포로25길 14,37.522181,126.898282,16,0,6,6,219,58,8,성안산업개발(주),HT001,33.07,25.5,77,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,9,,72.0,109.0
2,당산아틀리에,37,서울시 영등포구 당산동1가,1156011100,256-117,서울시 영등포구 영등포로25길 14,37.522181,126.898282,16,0,6,6,219,58,8,성안산업개발(주),HT001,37.32,28.78,77,1,1,8,계단식,,,,,,,,,,,,"3억 2,500",,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,9,,72.0,109.0
0,당산코오롱,88A㎡,서울시 영등포구 당산동1가,1156011100,9-1,서울시 영등포구 영등포로28길 5,37.520095,126.89898,109,0,16,13,303,50,320,코오롱건설,HT001,88.02,59.6,68,2,1,24,복도식,231300,565470,46260,287910,0,0,0,,,,"5억 7,000",7억,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,11,,72.0,109.0
1,당산코오롱,88B㎡,서울시 영등포구 당산동1가,1156011100,9-1,서울시 영등포구 영등포로28길 5,37.520095,126.89898,109,0,16,13,303,50,320,코오롱건설,HT001,88.46,59.9,68,2,1,20,계단식,223200,550080,44640,282240,0,0,0,,,,"5억 6,000","7억 5,000",,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,11,,72.0,109.0
2,당산코오롱,101,서울시 영등포구 당산동1가,1156011100,9-1,서울시 영등포구 영등포로28길 5,37.520095,126.89898,109,0,16,13,303,50,320,코오롱건설,HT001,101.73,68.88,68,3,2,65,복도식,288900,674910,57780,328230,0,0,0,,,,"7억 3,000",8억,"4억 5,000","4억 7,000",,3억/80,,3억/80,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,11,,72.0,109.0
0,당산타운빌,37A㎡,서울시 영등포구 당산동1가,1156011100,186-109,서울시 영등포구 영신로45길 17,37.522839,126.899666,8,0,5,5,213,56,3,(주)태극건영,HT001,37.59,28.68,76,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
1,당산타운빌,38B㎡,서울시 영등포구 당산동1가,1156011100,186-109,서울시 영등포구 영신로45길 17,37.522839,126.899666,8,0,5,5,213,56,3,(주)태극건영,HT001,38.73,29.55,76,1,1,1,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
2,당산타운빌,39C㎡,서울시 영등포구 당산동1가,1156011100,186-109,서울시 영등포구 영신로45길 17,37.522839,126.899666,8,0,5,5,213,56,3,(주)태극건영,HT001,39.11,29.84,76,1,1,4,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
3,당산타운빌,39D,서울시 영등포구 당산동1가,1156011100,186-109,서울시 영등포구 영신로45길 17,37.522839,126.899666,8,0,5,5,213,56,3,(주)태극건영,HT001,39.19,29.9,76,1,1,2,계단식,,,,,,,,,,,,,,,,,,,서울영중초등학교,B100001247,서울특별시 영등포구 영등포동7가 53번지,공립,단설,19490401,서울특별시교육청,http://youngjoong.sen.es.kr,20230531,17.2,19.0,226,211,20230531,3,33,4,4,3,3,4,3,77,80,68,58,77,,2,5,21,437,1,5,0,0,20230531,9,,0,0.0,20230531,직영,3447,461,425307000,37.52360574,126.90388428,1156010800,서울시,19.8,17.4,영등포구,19.6,16.9,7,,72.0,109.0
