,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,building_name,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
1826,2020-930(1),아파트,2020-10-06,100,배당종결,0,797,797,838,105,5,42.986,13.0,80.64,24.39,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/930/36342.jpg,서울 강서구 등촌동 691-3,1150010200,1150053500,서울,강서구,등촌동,691,3,103동,13.0,1305,서울 강서구 강서로56나길 110,부영아파트,강서로56나길,110,,07580,37.5635578457422,126.843641011129,부영,80.64,1994.0,95,2021,1,9,,2021-01-09,-95 days
1827,2020-930(1),아파트,2020-10-06,100,배당종결,0,797,797,838,105,5,42.986,13.0,80.64,24.39,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/930/36342.jpg,서울 강서구 등촌동 691-3,1150010200,1150053500,서울,강서구,등촌동,691,3,103동,13.0,1305,서울 강서구 강서로56나길 110,부영아파트,강서로56나길,110,,07580,37.5635578457422,126.843641011129,부영,80.64,1994.0,99,2021,5,8,,2021-05-08,-214 days
1828,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),34.44,1992.0,49,2023,2,22,중개거래,2023-02-22,-869 days
1829,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),49.56,1992.0,67,2023,3,7,중개거래,2023-03-07,-882 days
1830,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),39.6,1992.0,59,2020,9,26,,2020-09-26,10 days
1831,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),49.56,1992.0,68,2020,10,28,,2020-10-28,-22 days
1832,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),34.69,1992.0,48,2020,11,22,,2020-11-22,-47 days
1833,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),34.44,1992.0,58,2021,3,30,,2021-03-30,-175 days
1834,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),39.6,1992.0,62,2021,4,16,,2021-04-16,-192 days
1835,2020-101406(1),아파트,2020-10-06,100,배당종결,0,453,453,545,120,5,26.737,8.09,39.6,11.98,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101406/42368_AUTO_530.jpg,서울 강서구 가양동 1461,1150010400,1150060300,서울,강서구,가양동,1461,,206동,6.0,615,서울 강서구 허준로 47,가양2단지아파트,허준로,47,,07524,37.5704957193283,126.847174411361,가양2단지(성지),49.56,1992.0,76,2021,6,15,,2021-06-15,-252 days
1836,2019-3213(1),아파트,2020-09-28,80,배당종결,1,4,3,4,94,8,40.8277,12.35,217.86,65.9,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/3213/01_1583717026.gif,서울 성동구 성수동1가 685-696,1120011400,1120065000,서울,성동구,성수동1가,685,696,102동,13.0,1303,서울 성동구 서울숲2길 32-14,갤러리아 포레,서울숲2길,32,14,04769,37.5457843454815,127.042476851287,갤러리아포레,195.2,2011.0,369,2020,8,1,,2020-08-01,58 days
1837,2019-9583(1),아파트,2020-09-28,80,배당종결,1,261,208,213,82,1,7.376,2.23,24.319,7.36,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/9583/29769.jpg,서울 동대문구 회기동 346-18,1123010800,1123071000,서울,동대문구,회기동,346,18,,11.0,1109,서울 동대문구 이문로 37,회기역 한일베라체캠퍼스,이문로,37,,02452,37.5908189073182,127.056057049768,베라체캠퍼스,19.146,2013.0,20,2023,4,11,중개거래,2023-04-11,-925 days
1838,2019-9583(1),아파트,2020-09-28,80,배당종결,1,261,208,213,82,1,7.376,2.23,24.319,7.36,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/9583/29769.jpg,서울 동대문구 회기동 346-18,1123010800,1123071000,서울,동대문구,회기동,346,18,,11.0,1109,서울 동대문구 이문로 37,회기역 한일베라체캠퍼스,이문로,37,,02452,37.5908189073182,127.056057049768,베라체캠퍼스,22.866,2013.0,22,2021,10,8,,2021-10-08,-375 days
1839,2019-9583(1),아파트,2020-09-28,80,배당종결,1,261,208,213,82,1,7.376,2.23,24.319,7.36,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/9583/29769.jpg,서울 동대문구 회기동 346-18,1123010800,1123071000,서울,동대문구,회기동,346,18,,11.0,1109,서울 동대문구 이문로 37,회기역 한일베라체캠퍼스,이문로,37,,02452,37.5908189073182,127.056057049768,베라체캠퍼스,24.319,2013.0,24,2021,1,8,,2021-01-08,-102 days
1840,2019-110476(1),아파트,2020-09-28,100,배당종결,0,556,556,635,114,7,23.65,7.15,59.88,18.11,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/110476/23062_AUTO_26.jpg,서울 도봉구 창동 807,1132010700,1132051400,서울,도봉구,창동,807,,110동,4.0,404,서울 도봉구 마들로 551,쌍용아파트,마들로,551,,01410,37.6597477570553,127.048043148301,쌍용,59.88,1997.0,61,2023,1,25,중개거래,2023-01-25,-849 days
1841,2019-110476(1),아파트,2020-09-28,100,배당종결,0,556,556,635,114,7,23.65,7.15,59.88,18.11,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/110476/23062_AUTO_26.jpg,서울 도봉구 창동 807,1132010700,1132051400,서울,도봉구,창동,807,,110동,4.0,404,서울 도봉구 마들로 551,쌍용아파트,마들로,551,,01410,37.6597477570553,127.048043148301,쌍용,59.88,1997.0,70,2021,2,17,,2021-02-17,-142 days
1842,2020-100437(1),아파트,2020-09-28,100,배당종결,0,613,613,674,110,3,55.265,16.72,115.56,34.96,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100437/30461_AUTO_52.jpg,서울 동대문구 전농동 6,1123010400,1123057000,서울,동대문구,전농동,6,,6동,9.0,905,서울 동대문구 사가정로 190,전농우성아파트,사가정로,190,,02533,37.5772719673359,127.064958044841,전농우성,44.24,1992.0,47,2020,11,6,,2020-11-06,-39 days
1843,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,60,2022,12,17,중개거래,2022-12-17,-810 days
1844,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,66,2020,8,7,,2020-08-07,52 days
1845,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,84.73,2010.0,85,2020,10,14,,2020-10-14,-16 days
1846,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,74,2020,11,17,,2020-11-17,-50 days
1847,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,76,2021,1,20,,2021-01-20,-114 days
1848,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,114.61,2010.0,114,2021,2,26,,2021-02-26,-151 days
1849,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,79,2021,3,27,,2021-03-27,-180 days
1850,2020-100482(1),아파트,2020-09-28,100,배당종결,0,803,803,836,104,2,70.2975,21.26,114.61,34.67,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100482/44726_AUTO_62.jpg,서울 성북구 하월곡동 228,1129013600,1129071500,서울,성북구,하월곡동,228,,103동,5.0,501,서울 성북구 오패산로16가길 40,꿈의숲 푸르지오,오패산로16가길,40,,02749,37.6107702871516,127.038993186153,꿈의숲푸르지오,59.65,2010.0,79,2021,3,27,,2021-03-27,-180 days
1851,2020-410(1),아파트,2020-09-22,100,배당종결,0,2,2,3,109,3,50.5,15.28,124.02,37.52,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/410/71567.jpg,서울 용산구 이촌동 436,1117012900,1117063000,서울,용산구,이촌동,436,,103동,21.0,2101,서울 용산구 이촌로 310,래미안 첼리투스,이촌로,310,,04425,37.5171784532934,126.979990652892,래미안첼리투스,124.02,2015.0,339,2020,11,6,,2020-11-06,-45 days
1852,2020-410(1),아파트,2020-09-22,100,배당종결,0,2,2,3,109,3,50.5,15.28,124.02,37.52,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/410/71567.jpg,서울 용산구 이촌동 436,1117012900,1117063000,서울,용산구,이촌동,436,,103동,21.0,2101,서울 용산구 이촌로 310,래미안 첼리투스,이촌로,310,,04425,37.5171784532934,126.979990652892,래미안첼리투스,124.02,2015.0,310,2020,12,3,,2020-12-03,-72 days
1853,2020-50637(1),아파트,2020-09-22,100,배당종결,0,837,837,907,108,4,50.5,15.28,134.51,40.69,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/50637/71468.jpg,서울 은평구 진관동 19,1138011400,1138069000,서울,은평구,진관동,19,,815동,5.0,501,서울 은평구 진관4로 17,,진관4로,17,,03302,37.6444412427595,126.922786444814,상림마을8단지롯데캐슬(810~820동)BL1-1,84.79,2008.0,89,2020,10,19,,2020-10-19,-27 days
1854,2019-10149(1),아파트,2020-09-21,80,배당종결,1,387,309,335,87,1,16.664,5.04,59.92,18.13,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/10149/467802.jpg,서울 동대문구 장안동 372-9,1123010600,1123065000,서울,동대문구,장안동,372,9,에이동,9.0,901,서울 동대문구 장한로23길 7,청솔아파트,장한로23길,7,,02624,37.5710674882904,127.070237709182,청솔아파트A동,59.78,2015.0,38,2021,1,30,,2021-01-30,-131 days
1855,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.86,2001.0,69,2023,6,7,중개거래,2023-06-07,-989 days
1856,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.86,2001.0,86,2022,4,11,직거래,2022-04-11,-567 days
1857,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.82,2001.0,75,2020,10,31,,2020-10-31,-40 days
1858,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.84,2001.0,78,2020,11,10,,2020-11-10,-50 days
1859,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.84,2001.0,79,2021,5,17,,2021-05-17,-238 days
1860,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,84.82,2001.0,84,2021,5,29,,2021-05-29,-250 days
1861,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공1,114.73,2001.0,110,2021,7,26,,2021-07-26,-308 days
1862,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공2,39.98,2001.0,43,2020,11,27,,2020-11-27,-67 days
1863,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공2,39.98,2001.0,44,2021,1,24,,2021-01-24,-125 days
1864,2019-108084(1),아파트,2020-09-21,100,배당종결,0,565,565,678,120,13,39.4974,11.95,84.84,25.66,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2019/108084/58639_AUTO_835.jpg,서울 동대문구 휘경동 57,1123010900,1123073000,서울,동대문구,휘경동,57,,107동,3.0,305,서울 동대문구 한천로 248,주공아파트,한천로,248,,02512,37.5829871567703,127.070747052227,주공2,39.97,2001.0,44,2021,1,30,,2021-01-30,-131 days
1865,2020-100055(1),아파트,2020-09-21,100,배당종결,0,612,612,701,115,11,32.31,9.77,59.95,18.13,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100055/41688_AUTO_897.jpg,서울 동대문구 답십리동 1000,1123010500,1123061000,서울,동대문구,답십리동,1000,,108동,7.0,703,서울 동대문구 한천로37길 33,래미안엘파인아파트,한천로37길,33,,02535,37.5758810898601,127.06530754342,래미안엘파인아파트,84.9,2011.0,106,2021,10,16,,2021-10-16,-390 days
1866,2020-100055(1),아파트,2020-09-21,100,배당종결,0,612,612,701,115,11,32.31,9.77,59.95,18.13,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100055/41688_AUTO_897.jpg,서울 동대문구 답십리동 1000,1123010500,1123061000,서울,동대문구,답십리동,1000,,108동,7.0,703,서울 동대문구 한천로37길 33,래미안엘파인아파트,한천로37길,33,,02535,37.5758810898601,127.06530754342,래미안엘파인아파트,84.83,2011.0,86,2021,5,15,,2021-05-15,-236 days
1867,2019-50677(1),아파트,2020-09-14,8,배당종결,5,3,1,1,37,2,36.4425,11.02,194.46,58.82,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/50677/14456.jpg,서울 성동구 성수동1가 685-696,1120011400,1120065000,서울,성동구,성수동1가,685,696,102동,8.0,801,서울 성동구 서울숲2길 32-14,갤러리아 포레,서울숲2길,32,14,04769,37.5457843454815,127.042476851287,갤러리아포레,167.39,2011.0,370,2020,12,3,,2020-12-03,-80 days
1868,2019-50677(1),아파트,2020-09-14,8,배당종결,5,3,1,1,37,2,36.4425,11.02,194.46,58.82,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/50677/14456.jpg,서울 성동구 성수동1가 685-696,1120011400,1120065000,서울,성동구,성수동1가,685,696,102동,8.0,801,서울 성동구 서울숲2길 32-14,갤러리아 포레,서울숲2길,32,14,04769,37.5457843454815,127.042476851287,갤러리아포레,241.63,2011.0,650,2021,6,23,,2021-06-23,-282 days
1869,2019-50677(1),아파트,2020-09-14,8,배당종결,5,3,1,1,37,2,36.4425,11.02,194.46,58.82,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/50677/14456.jpg,서울 성동구 성수동1가 685-696,1120011400,1120065000,서울,성동구,성수동1가,685,696,102동,8.0,801,서울 성동구 서울숲2길 32-14,갤러리아 포레,서울숲2길,32,14,04769,37.5457843454815,127.042476851287,갤러리아포레,241.63,2011.0,650,2021,6,23,,2021-06-23,-282 days
1870,2019-6030(1),아파트,2020-08-25,80,배당종결,1,1,1,1,104,20,22.71,6.87,122.867,37.17,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/6030/30779.jpg,서울 마포구 서교동 490,1144012000,1144066000,서울,마포구,서교동,490,,101동,36.0,3605,서울 마포구 양화로 45,메세나폴리스,양화로,45,,04036,37.5507467154903,126.913768796333,메세나폴리스,142.034,2012.0,198,2020,11,24,,2020-11-24,-91 days
1871,2019-56653(1),아파트,2020-08-25,80,배당종결,1,270,216,234,87,2,15.273,4.62,35.393,10.71,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/56653/36910_AUTO_324.jpg,서울 서대문구 홍제동 331,1141011100,1141062000,서울,서대문구,홍제동,331,,102동,5.0,501,서울 서대문구 통일로39가길 57,홍제현대아파트,통일로39가길,57,,03638,37.5889952344394,126.941398473624,홍제현대,75.15,1992.0,78,2023,4,10,중개거래,2023-04-10,-958 days
1872,2019-56653(1),아파트,2020-08-25,80,배당종결,1,270,216,234,87,2,15.273,4.62,35.393,10.71,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/56653/36910_AUTO_324.jpg,서울 서대문구 홍제동 331,1141011100,1141062000,서울,서대문구,홍제동,331,,102동,5.0,501,서울 서대문구 통일로39가길 57,홍제현대아파트,통일로39가길,57,,03638,37.5889952344394,126.941398473624,홍제현대,60.81,1992.0,73,2021,12,11,중개거래,2021-12-11,-473 days
1873,2019-56653(1),아파트,2020-08-25,80,배당종결,1,270,216,234,87,2,15.273,4.62,35.393,10.71,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/56653/36910_AUTO_324.jpg,서울 서대문구 홍제동 331,1141011100,1141062000,서울,서대문구,홍제동,331,,102동,5.0,501,서울 서대문구 통일로39가길 57,홍제현대아파트,통일로39가길,57,,03638,37.5889952344394,126.941398473624,홍제현대,60.81,1992.0,60,2020,11,19,,2020-11-19,-86 days
1874,2019-56653(1),아파트,2020-08-25,80,배당종결,1,270,216,234,87,2,15.273,4.62,35.393,10.71,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/56653/36910_AUTO_324.jpg,서울 서대문구 홍제동 331,1141011100,1141062000,서울,서대문구,홍제동,331,,102동,5.0,501,서울 서대문구 통일로39가길 57,홍제현대아파트,통일로39가길,57,,03638,37.5889952344394,126.941398473624,홍제현대,60.81,1992.0,70,2021,6,28,,2021-06-28,-307 days
1875,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,49.8,1997.0,69,2023,6,6,중개거래,2023-06-06,-1016 days
1876,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,39.6,1997.0,59,2023,6,19,중개거래,2023-06-19,-1029 days
1877,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,59.73,1997.0,98,2021,12,3,중개거래,2021-12-03,-466 days
1878,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,49.8,1997.0,73,2020,9,5,,2020-09-05,-12 days
1879,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,49.8,1997.0,91,2021,5,31,,2021-05-31,-280 days
1880,2019-4681(1),아파트,2020-08-24,100,배당종결,0,739,739,805,109,4,33.85,10.24,59.73,18.07,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4681/39866_AUTO_5.jpg,서울 송파구 거여동 293,1171011300,1171053200,서울,송파구,거여동,293,,404동,12.0,1205,서울 송파구 양산로4길 8,거여4단지아파트,양산로4길,8,,05787,37.4893221464139,127.143843840676,거여4단지,49.8,1997.0,93,2021,6,4,,2021-06-04,-284 days
1881,2019-106409(1),아파트,2020-08-20,80,배당종결,1,750,600,601,80,1,18.995,5.75,75.015,22.69,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/106409/219982.jpg,서울 서초구 방배동 755-14,1165010100,1165059000,서울,서초구,방배동,755,14,,6.0,607,서울 서초구 방배중앙로 204,리첸시아,방배중앙로,204,,06552,37.4972805877961,126.985708251969,리첸시아방배,150.03,2010.0,168,2021,3,9,,2021-03-09,-201 days
