,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),남교사 수,방과후_학생_수
0,공릉풍림아이원,46㎡,서울시 노원구 공릉동,1135010300,725,서울시 노원구 섬밭로 139,37.629055,127.067072,1601,0,20,8,252,17,1992,풍림산업(주),HT001,46.73,31.32,67,1,1,175,복도식,67200,216720,13440,136080,0,0,0,,78065,81191,3억,"3억 2,000",,,"1,000/60","1억 2,000/30","1,000/60","1억 2,000/30",,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
1,공릉풍림아이원,77㎡,서울시 노원구 공릉동,1135010300,725,서울시 노원구 섬밭로 139,37.629055,127.067072,1601,0,20,8,252,17,1992,풍림산업(주),HT001,77.68,59.94,77,3,1,476,계단식,272700,644130,54540,316890,0,0,0,,149399,155382,6억,"7억 9,000","3억 5,000","3억 8,000",,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
2,공릉풍림아이원,110㎡,서울시 노원구 공릉동,1135010300,725,서울시 노원구 섬밭로 139,37.629055,127.067072,1601,0,20,8,252,17,1992,풍림산업(주),HT001,110.14,84.99,77,3,2,718,계단식,404100,893790,80820,408870,0,0,0,,211836,220319,"7억 7,000","9억 4,000","4억 3,000",5억,"3억 5,000/50","3억 6,500/50","3억 5,000/50","3억 6,500/50",,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
3,공릉풍림아이원,148,서울시 노원구 공릉동,1135010300,725,서울시 노원구 섬밭로 139,37.629055,127.067072,1601,0,20,8,252,17,1992,풍림산업(주),HT001,148.75,114.78,77,4,2,232,계단식,524475,1091160,104895,461790,0,0,0,,286087,297543,"9억 5,000","12억 5,000",,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
0,공릉한보에센시티,84㎡,서울시 노원구 공릉동,1135010300,743,서울시 노원구 공릉로46길 19,37.628175,127.080156,561,0,20,12,281,24,630,한보(주),HT001,84.87,59.4,70,3,1,232,복도식,189000,485100,37800,258300,0,0,0,,170010,164814,5억,"5억 5,000",3억,"3억 5,000",,"1억 5,000/55",,"1억 5,000/55",,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
1,공릉한보에센시티,108㎡,서울시 노원구 공릉동,1135010300,743,서울시 노원구 공릉로46길 19,37.628175,127.080156,561,0,20,12,281,24,630,한보(주),HT001,108.83,84.93,78,3,2,257,계단식,276300,650970,55260,319410,0,0,0,,243080,235651,"6억 7,000",7억,"3억 7,000",4억,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
2,공릉한보에센시티,142,서울시 노원구 공릉동,1135010300,743,서울시 노원구 공릉로46길 19,37.628175,127.080156,561,0,20,12,281,24,630,한보(주),HT001,142,114.84,81,4,2,72,계단식,320400,734760,64080,350280,0,0,0,,328686,318641,,,,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
0,공릉해링턴플레이스,126㎡,서울시 노원구 공릉동,1135010300,106,서울시 노원구 노원로 62,37.627597,127.086927,564,0,15,11,245,22,986,주식회사 효성,HT005,126.75,99.91,79,3,2,354,계단식,467775,1000440,93555,439110,0,0,0,,417966,251686,"8억 5,000","9억 5,000",,,,,,,,,,,서울태랑초등학교,B100001789,서울특별시 노원구 공릉동 116번지,혁신,단설,20010611,서울특별시교육청,http://taerang.sen.es.kr,20230531,20.9,22.7,449.0,438.0,20230531,12.0,48.0,6.0,5.0,7.0,7.0,7.0,6.0,140.0,130.0,148.0,157.0,152.0,152.0,1.0,8.0,38.0,887.0,1.0,4.0,0.0,0.0,20230531,23.0,261.0,0.0,0.0,20230531,직영,3427.0,1043.0,990734000.0,37.62611795,127.09070136,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,11.0,,
1,공릉해링턴플레이스,164,서울시 노원구 공릉동,1135010300,106,서울시 노원구 노원로 62,37.627597,127.086927,564,0,15,11,245,22,986,주식회사 효성,HT005,164.73,134.91,82,4,2,210,계단식,737100,1431360,147420,546840,0,0,0,,564364,339841,"11억 8,000","13억 5,000",,,,,,,,,,,서울태랑초등학교,B100001789,서울특별시 노원구 공릉동 116번지,혁신,단설,20010611,서울특별시교육청,http://taerang.sen.es.kr,20230531,20.9,22.7,449.0,438.0,20230531,12.0,48.0,6.0,5.0,7.0,7.0,7.0,6.0,140.0,130.0,148.0,157.0,152.0,152.0,1.0,8.0,38.0,887.0,1.0,4.0,0.0,0.0,20230531,23.0,261.0,0.0,0.0,20230531,직영,3427.0,1043.0,990734000.0,37.62611795,127.09070136,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,11.0,,
0,광덕파크빌,105A㎡,서울시 노원구 공릉동,1135010300,752,서울시 노원구 동일로180길 48-9,37.62256,127.0775,73,0,15,15,0,0,85,광덕토건(주),HT001,105.34,84.69,80,3,2,30,계단식,,,,,,,,,,,"6억 5,000",7억,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
1,광덕파크빌,105B㎡,서울시 노원구 공릉동,1135010300,752,서울시 노원구 동일로180길 48-9,37.62256,127.0775,73,0,15,15,0,0,85,광덕토건(주),HT001,105.34,84.69,80,3,2,28,계단식,,,,,,,,,,,,7억,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
2,광덕파크빌,105C,서울시 노원구 공릉동,1135010300,752,서울시 노원구 동일로180길 48-9,37.62256,127.0775,73,0,15,15,0,0,85,광덕토건(주),HT001,105.36,84.7,80,3,2,15,계단식,,,,,,,,,,,"6억 4,000",7억,,"4억 5,000",,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,9.0,,
0,길성그랑프리텔,91㎡,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,91.13,71.84,79,3,2,36,계단식,150300,411570,30060,231210,0,0,0,,,,,7억,,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
1,길성그랑프리텔,96㎡,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,96.58,76.48,79,3,2,12,계단식,192600,491940,38520,260820,0,0,0,,,,,6억,,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
2,길성그랑프리텔,101A㎡,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,101.42,80.94,80,3,2,10,계단식,235800,574020,47160,291060,0,0,0,,,,,,,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
3,길성그랑프리텔,101B㎡,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,101.72,81.1,80,3,2,10,계단식,210600,526140,42120,273420,0,0,0,,,,,"7억 5,000",,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
4,길성그랑프리텔,105B㎡,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,105.24,84.13,80,3,2,11,계단식,238500,579150,47700,292950,0,0,0,,,,,,,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
5,길성그랑프리텔,105A,서울시 노원구 공릉동,1135010300,753,서울시 노원구 동일로191가길 66,37.627958,127.070824,88,0,12,10,299,29,91,길성건설,HT001,105.31,83.89,80,3,2,9,계단식,235800,574020,47160,291060,0,0,0,,,,,,,,,,,,,,,,서울용원초등학교,B100001771,서울특별시 노원구 공릉동 709번지 (섬밭길 144),공립,단설,19950625,서울특별시교육청,http://yong1.sen.es.kr,20230531,17.3,19.4,293.0,290.0,20230531,10.0,33.0,5.0,4.0,4.0,5.0,5.0,5.0,94.0,76.0,88.0,108.0,113.0,95.0,2.0,9.0,28.0,583.0,3.0,3.0,0.0,0.0,20230531,4.0,49.0,0.0,0.0,20230531,일부위탁,3377.0,743.0,537969000.0,37.62929335,127.06890914,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,7.0,,
0,남광,52A㎡,서울시 노원구 공릉동,1135010300,684-22,서울시 노원구 화랑로 415-5,37.617358,127.073376,12,0,5,4,201,52,11,(주)지지종합건설,HT001,52.4,46.2,88,2,1,1,계단식,30300,120780,6060,84420,0,0,0,,,,,,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
1,남광,54B㎡,서울시 노원구 공릉동,1135010300,684-22,서울시 노원구 화랑로 415-5,37.617358,127.073376,12,0,5,4,201,52,11,(주)지지종합건설,HT001,54.27,47.85,88,2,1,3,계단식,36150,135990,7230,92610,0,0,0,,,,,,,"1억 8,000",,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
2,남광,90㎡,서울시 노원구 공릉동,1135010300,684-22,서울시 노원구 화랑로 415-5,37.617358,127.073376,12,0,5,4,201,52,11,(주)지지종합건설,HT001,90.04,79.4,88,3,2,6,계단식,69900,223740,13980,139860,0,0,0,,,,,,,,,"7,000/80",,"7,000/80",,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
3,남광,109,서울시 노원구 공릉동,1135010300,684-22,서울시 노원구 화랑로 415-5,37.617358,127.073376,12,0,5,4,201,52,11,(주)지지종합건설,HT001,109.03,96.14,88,3,2,2,계단식,85200,263520,17040,161280,0,0,0,,,,,,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,3.0,,
0,남청파인힐,79㎡,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,79.72,62.81,79,3,2,18,계단식,109950,327870,21990,195930,0,0,0,,,,"5억 2,000","5억 6,000",,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
1,남청파인힐,97A㎡,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,97.61,76.91,79,3,2,10,계단식,129600,372240,25920,216720,0,0,0,,,,,6억,,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
2,남청파인힐,97B㎡,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,97.81,77.07,79,3,2,8,계단식,145800,403020,29160,228060,0,0,0,,,,,"6억 9,000",,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
3,남청파인힐,98C㎡,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,98.83,77.87,79,3,2,1,계단식,124200,361980,24840,212940,0,0,0,,,,,,,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
4,남청파인힐,103㎡,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,103.21,81.31,79,3,2,1,계단식,149400,409860,29880,230580,0,0,0,,,,,"7억 5,000",,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
5,남청파인힐,107,서울시 노원구 공릉동,1135010300,379-5,서울시 노원구 동일로191가길 26,37.626287,127.071377,49,0,12,9,299,34,49,남청종합건설(주),HT001,107.63,84.8,79,3,2,11,계단식,156600,423540,31320,235620,0,0,0,,,,,"7억 5,000",,,,,,,,,,,서울공연초등학교,B100001737,서울특별시 노원구 공릉동 공릉 1길-8,공립,단설,19820707,서울특별시교육청,http://gongyeon.sen.es.kr,20230531,19.8,19.3,238.0,226.0,20230531,3.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,73.0,80.0,71.0,59.0,91.0,80.0,2.0,10.0,22.0,464.0,2.0,3.0,0.0,0.0,20230531,8.0,155.0,0.0,0.0,20230531,직영,3457.0,587.0,774553000.0,37.62703035,127.07438536,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,6.0,,
0,네모하우스,39A㎡,서울시 노원구 공릉동,1135010300,597-9,서울시 노원구 동일로 1009-7,37.620103,127.074246,8,0,7,7,240,45,5,(주)핀크스씨앤씨,HT001,39.62,29.97,76,1,1,7,계단식,,,,,,,,,,,,,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,2.0,,
1,네모하우스,39B,서울시 노원구 공릉동,1135010300,597-9,서울시 노원구 동일로 1009-7,37.620103,127.074246,8,0,7,7,240,45,5,(주)핀크스씨앤씨,HT001,39.64,29.99,76,1,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,서울공릉초등학교,B100001736,서울특별시 노원구 공릉동 610 (공대천 1길),공립,단설,19790404,서울특별시교육청,http://gongrung.sen.es.kr,20230531,16.8,19.4,146.0,184.0,20230531,4.0,25.0,3.0,2.0,3.0,3.0,3.0,3.0,58.0,39.0,54.0,59.0,60.0,60.0,0.0,0.0,17.0,330.0,1.0,3.0,0.0,0.0,20230531,9.0,102.0,0.0,0.0,20230531,직영,3530.0,372.0,435815000.0,37.61908729,127.07431401,1135010300,서울시,19.8,17.4,노원구,18.9,17.3,2.0,,
